"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date","month","profit"
231,46,37,"12/08/17",TRUE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,36361,"Aug",1544.61
232,30,3002,"04/08/17",FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,36361,"Aug",299.27
233,92,396,"01/09/17",FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,33259,"Sep",1630.25
234,71,550,"01/09/17",TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,34996,"Sep",737.17
235,77,1605,"02/07/17",FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,40553,"Jul",445.21
236,7,2325,"31/08/17",TRUE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,37698,"Aug",144.26
237,23,1420,"11/03/17",TRUE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,34244,"Mar",75.75
238,12,3099,"08/10/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,34586,"Oct",1069.55
239,61,1645,"01/10/17",TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,42145,"Oct",14.23
240,21,546,"23/11/17",FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,33552,"Nov",690.49
241,86,2885,"27/03/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,37626,"Mar",110.56
242,57,2740,"04/12/17",FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,36146,"Dec",1630.25
243,63,3166,"13/11/17",TRUE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,36146,"Nov",1383.61
244,63,3487,"20/12/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,34115,"Dec",1230.3
245,33,2890,"22/09/17",TRUE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,40336,"Sep",144.26
246,98,3370,"22/01/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,42172,"Jan",693.76
247,15,3393,"29/01/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,39880,"Jan",209.84
248,57,2410,"21/07/17",FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,34143,"Jul",1630.25
249,61,3466,"10/02/17",TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,42172,"Feb",14.23
250,48,1454,"25/11/17",FALSE,"Cancelled","WeareA2B","Standard","medium","medium",1762.96,950.52,35470,"Nov",812.44
252,78,3089,"03/12/17",FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,41533,"Dec",1055.82
253,2,3123,"30/12/17",FALSE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,40487,"Dec",64.9299999999999
254,67,2692,"26/07/17",FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,36334,"Jul",690.49
255,67,2801,"01/04/17",TRUE,"Cancelled","Norco Bicycles","Road","medium","medium",544.05,376.84,38647,"Apr",167.21
256,13,1580,"22/10/17",TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,40618,"Oct",751.02
257,65,352,"22/03/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,42145,"Mar",1028.76
258,49,1777,"15/06/17",TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,41064,"Jun",133.38
259,87,142,"06/07/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,35667,"Jul",471.6
260,31,3393,"28/12/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,40618,"Dec",57.73
261,17,599,"09/05/17",FALSE,"Approved","Solex","Standard","high","medium",1024.66,614.8,39880,"May",409.86
262,91,1258,"18/01/17",FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,36367,"Jan",25.09
263,53,3405,"22/10/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,36668,"Oct",693.76
264,38,3198,"30/01/17",FALSE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,34170,"Jan",751.02
265,20,834,"26/06/17",FALSE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,40303,"Jun",195.34
266,44,3467,"07/11/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,40672,"Nov",1660.88
267,69,3436,"13/08/17",TRUE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,41922,"Aug",198.22
268,68,1516,"27/08/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,40410,"Aug",1592.19
269,11,2833,"25/01/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,41345,"Jan",509.97
270,2,2362,"13/02/17",FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,38573,"Feb",17.87
271,27,2337,"11/07/17",FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,36334,"Jul",110.81
272,0,2149,"30/04/17",TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,38002,"Apr",143.36
273,81,2133,"19/05/17",FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,35470,"May",502.47
274,6,360,"26/05/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,41701,"May",91.15
275,76,2969,"03/02/17",TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,41922,"Feb",128.46
276,18,1720,"28/04/17",FALSE,"Approved","Solex","Standard","medium","medium",575.27,431.45,34244,"Apr",143.82
277,18,2904,"23/03/17",FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,36145,"Mar",459.46
278,9,754,"03/06/17",FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,33549,"Jun",75.14
279,35,1826,"25/04/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Apr",448.68
280,93,2487,"08/04/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,42458,"Apr",834.94
281,40,2815,"18/02/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,38750,"Feb",583.27
282,1,541,"04/05/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,38258,"May",448.68
283,16,302,"29/03/17",FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,34586,"Mar",182.81
284,44,2024,"03/10/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,41064,"Oct",1660.88
285,48,142,"27/07/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Jul",812.44
286,56,768,"07/08/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,34170,"Aug",45.96
287,36,2147,"07/02/17",TRUE,"Approved","Solex","Standard","low","medium",1289.85,74.51,41064,"Feb",1215.34
288,36,529,"20/11/17",TRUE,"Approved","Solex","Standard","low","medium",945.04,507.58,38750,"Nov",437.46
289,13,825,"23/02/17",FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,34586,"Feb",574.62
290,55,624,"05/04/17",TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,34170,"Apr",1295.43
291,38,2302,"07/11/17",FALSE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,40672,"Nov",751.02
292,64,3380,"28/10/17",FALSE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,42172,"Oct",217.51
293,0,314,"19/11/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,39298,"Nov",91.15
294,79,1079,"25/08/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,37873,"Aug",737.57
295,11,1643,"20/01/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,39298,"Jan",509.97
296,91,1524,"14/03/17",TRUE,"Approved","Solex","Standard","medium","medium",100.35,75.26,37874,"Mar",25.09
297,18,3205,"14/04/17",TRUE,"Approved","Solex","Standard","medium","medium",575.27,431.45,41345,"Apr",143.82
298,17,2860,"20/11/17",TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,35378,"Nov",409.86
299,13,772,"24/05/17",FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,42560,"May",574.62
300,4,323,"25/03/17",TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,38216,"Mar",451.65
302,42,2426,"17/03/17",TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,36498,"Mar",199.1
303,48,1883,"18/11/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Nov",812.44
304,12,2745,"07/04/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,42560,"Apr",1069.55
305,77,2819,"04/01/17",FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,40553,"Jan",445.21
306,25,792,"13/12/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,42295,"Dec",802.26
307,35,923,"20/04/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Apr",448.68
308,7,3353,"21/07/17",FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,38258,"Jul",745.94
309,68,3394,"27/11/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,40410,"Nov",1592.19
310,75,3213,"21/10/17",FALSE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,38193,"Oct",1010.02
311,77,3260,"07/03/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,40672,"Mar",1660.88
312,1,1015,"04/12/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"Dec",448.68
313,81,2266,"25/01/17",FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,36498,"Jan",502.47
314,6,58,"20/08/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,39298,"Aug",91.15
315,40,3118,"18/12/17",TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,37823,"Dec",1295.43
316,62,1414,"01/08/17",FALSE,"Approved","Solex","Standard","medium","medium",478.16,298.72,42105,"Aug",179.44
317,90,2202,"19/06/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,36367,"Jun",72.6
318,32,2144,"31/05/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,33888,"May",431.33
319,65,1033,"09/10/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,37499,"Oct",1028.76
320,15,2157,"20/06/17",TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,38693,"Jun",209.84
321,36,1097,"23/01/17",FALSE,"Approved","Solex","Standard","low","medium",945.04,507.58,39526,"Jan",437.46
322,12,2757,"19/04/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,38216,"Apr",1069.55
323,67,87,"08/11/17",TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,38647,"Nov",167.21
324,87,2049,"11/10/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,40410,"Oct",1592.19
325,62,952,"14/11/17",TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,33879,"Nov",179.44
326,55,1745,"20/01/17",FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,34143,"Jan",1295.43
327,1,40,"09/05/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,42688,"May",448.68
328,98,372,"17/10/17",TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,33364,"Oct",143.36
329,79,1627,"11/08/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,37873,"Aug",737.57
330,1,444,"15/11/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,41167,"Nov",448.68
331,61,217,"23/05/17",FALSE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,33429,"May",64.51
332,71,1656,"02/08/17",TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,38859,"Aug",737.17
333,58,485,"16/12/17",TRUE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,37220,"Dec",450.77
334,86,2252,"21/02/17",FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,36361,"Feb",309.81
335,95,3103,"01/11/17",FALSE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,37874,"Nov",41.13
336,55,506,"05/10/17",TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,37823,"Oct",1295.43
338,32,1881,"02/01/17",TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,37698,"Jan",431.33
339,65,2903,"04/12/17",TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,37499,"Dec",1028.76
340,49,1274,"16/12/17",FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,41064,"Dec",133.38
341,1,1443,"27/08/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,38573,"Aug",448.68
342,24,2091,"14/03/17",FALSE,"Approved","Solex","Road","medium","large",1777.8,820.78,40670,"Mar",957.02
344,7,1493,"09/07/17",FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,33888,"Jul",144.26
345,84,1614,"21/03/17",FALSE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,33879,"Mar",198.22
346,48,476,"19/07/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,41848,"Jul",812.44
347,16,1777,"12/04/17",TRUE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,34586,"Apr",182.81
348,40,940,"11/08/17",FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,38750,"Aug",583.27
349,100,2930,"20/10/17",TRUE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,33364,"Oct",830.24
350,27,2354,"26/10/17",TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,36334,"Oct",110.81
351,59,1582,"15/06/17",FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,34170,"Jun",327.98
352,34,416,"19/06/17",FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,35052,"Jun",309.81
353,18,1013,"20/04/17",TRUE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,42226,"Apr",459.46
354,83,533,"14/11/17",FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,41533,"Nov",1408.91
355,82,968,"22/03/17",TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,34115,"Mar",709.34
356,88,727,"09/07/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,36145,"Jul",817.36
357,77,1160,"13/04/17",FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,40553,"Apr",445.21
358,6,3425,"06/12/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,33549,"Dec",91.15
359,10,1614,"10/11/17",TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,37499,"Nov",1612.25
360,69,2140,"26/04/17",TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,40553,"Apr",445.21
361,15,2589,"31/01/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,39915,"Jan",1279.4
362,7,2920,"22/09/17",TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,41701,"Sep",745.94
363,73,62,"14/08/17",TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,37499,"Aug",1612.25
364,32,1112,"13/09/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,37337,"Sep",431.33
365,39,1995,"03/05/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,39427,"May",1230.27
366,28,1965,"22/08/17",FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,42696,"Aug",133.78
368,25,366,"24/01/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,41009,"Jan",802.26
369,32,2682,"29/07/17",FALSE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,41434,"Jul",471.6
370,78,2993,"03/08/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,38193,"Aug",1055.82
371,44,1887,"28/08/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,40672,"Aug",1660.88
372,56,1692,"16/08/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,41047,"Aug",45.96
373,1,1927,"24/06/17",FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,41167,"Jun",448.68
374,15,2567,"07/03/17",FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,38693,"Mar",209.84
375,17,3276,"05/07/17",TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,34079,"Jul",1305.25
376,0,1808,"09/02/17",FALSE,"Approved","Solex","Standard","medium","medium",478.16,298.72,41245,"Feb",179.44
377,7,2368,"17/10/17",FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,38258,"Oct",745.94
378,53,470,"27/10/17",FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,35470,"Oct",693.76
379,20,3270,"03/03/17",FALSE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,42404,"Mar",195.34
380,3,1683,"20/08/17",TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,41167,"Aug",1702.55
381,14,880,"18/09/17",TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,34996,"Sep",737.17
382,83,309,"02/12/17",TRUE,"Approved","Solex","Touring","medium","large",2083.94,675.03,42218,"Dec",1408.91
383,39,1698,"28/11/17",TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,40672,"Nov",1230.27
384,67,1434,"28/08/17",FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,35160,"Aug",690.49
385,40,2712,"14/05/17",FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,34143,"May",1295.43
386,13,892,"01/10/17",FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,38693,"Oct",574.62
387,100,832,"15/10/17",TRUE,"Approved","Norco Bicycles","Road","medium","medium",1036.59,206.35,33364,"Oct",830.24
388,35,1033,"03/05/17",TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,40336,"May",903.11
389,17,2834,"15/02/17",TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,35378,"Feb",409.86
390,79,3015,"04/01/17",FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,39298,"Jan",737.57
391,86,3484,"12/10/17",FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,35707,"Oct",309.81
392,9,2775,"19/03/17",FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,41701,"Mar",75.14
393,58,1208,"30/08/17",TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,42295,"Aug",771.12
394,58,2109,"29/06/17",FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,35707,"Jun",450.77
395,43,3195,"12/10/17",TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,36498,"Oct",502.47
396,88,3366,"27/06/17",TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,36833,"Jun",817.36
397,15,2492,"27/02/17",FALSE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,39915,"Feb",1279.4
398,6,389,"12/03/17",TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,37838,"Mar",91.15
400,0,552,"24/07/17",TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,37659,"Jul",17.87
401,82,3009,"05/05/17",FALSE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,33455,"May",709.34
402,88,2925,"14/06/17",FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,34079,"Jun",817.36
403,14,140,"17/02/17",FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,37838,"Feb",152.55
404,67,209,"14/09/17",TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,39298,"Sep",167.21
405,76,225,"19/06/17",FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,41922,"Jun",128.46
406,0,1595,"17/04/17",FALSE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,38002,"Apr",143.36
408,18,769,"11/12/17",FALSE,"Approved","Solex","Standard","medium","medium",575.27,431.45,38339,"Dec",143.82
409,23,1282,"08/05/17",FALSE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,40670,"May",75.75
